"Departamento","Municipio","Año","Mes","TotalMuestras","IRCA","Riesgo"
"Boyacá","Sora","2015","Septiembre",3,26.91,"MEDIO"
"Boyacá","Sora","2015","Octubre",1,3.68,"SIN RIESGO"
"Boyacá","Sora","2015","Noviembre",3,18.18,"MEDIO"
"Boyacá","Sora","2016","Marzo",1,2.29,"SIN RIESGO"
"Boyacá","Sora","2016","Abril",3,13.33,"BAJO"
"Boyacá","Sora","2016","Mayo",3,13.81,"BAJO"
"Boyacá","Sora","2016","Junio",2,10.78,"BAJO"
"Boyacá","Sora","2016","Julio",3,26.3,"MEDIO"
"Boyacá","Sora","2016","Agosto",2,1.25,"SIN RIESGO"
"Boyacá","Sora","2016","Septiembre",3,22.9,"MEDIO"
"Boyacá","Sora","2016","Octubre",1,1.27,"SIN RIESGO"
"Boyacá","Sora","2016","Noviembre",2,9.68,"BAJO"
"Boyacá","Sora","2016","Diciembre",1,38.7,"ALTO"
"Boyacá","Soracá","2014","Febrero",1,18.63,"MEDIO"
"Boyacá","Soracá","2014","Marzo",1,18.4,"MEDIO"
"Boyacá","Soracá","2014","Mayo",1,0,"SIN RIESGO"
"Boyacá","Soracá","2014","Junio",2,33.74,"MEDIO"
"Boyacá","Soracá","2014","Julio",2,65.03,"ALTO"
"Boyacá","Soracá","2014","Agosto",3,37.22,"ALTO"
"Boyacá","Soracá","2014","Septiembre",2,18.4,"MEDIO"
"Boyacá","Soracá","2014","Noviembre",2,36.36,"ALTO"
"Boyacá","Soracá","2014","Diciembre",3,28.98,"MEDIO"
"Boyacá","Soracá","2015","Marzo",2,18.18,"MEDIO"
"Boyacá","Soracá","2015","Abril",2,31.61,"MEDIO"
"Boyacá","Soracá","2015","Mayo",1,93.25,"INVIABLE SANITARIAMENTE"
"Boyacá","Soracá","2015","Junio",2,30.91,"MEDIO"
"Boyacá","Soracá","2015","Julio",2,8.82,"BAJO"
"Boyacá","Soracá","2015","Agosto",2,43.07,"ALTO"
"Boyacá","Soracá","2015","Septiembre",2,0.55,"SIN RIESGO"
"Boyacá","Soracá","2015","Octubre",2,0,"SIN RIESGO"
"Boyacá","Soracá","2015","Noviembre",2,0,"SIN RIESGO"
"Boyacá","Soracá","2016","Marzo",3,17.24,"MEDIO"
"Boyacá","Soracá","2016","Abril",3,6.21,"BAJO"
"Boyacá","Soracá","2016","Mayo",3,21.12,"MEDIO"
"Boyacá","Soracá","2016","Junio",3,12.37,"BAJO"
"Boyacá","Soracá","2016","Julio",2,18.63,"MEDIO"
"Boyacá","Soracá","2016","Agosto",4,11.04,"BAJO"
"Boyacá","Soracá","2016","Septiembre",4,20.51,"MEDIO"
"Boyacá","Soracá","2016","Octubre",2,44.59,"ALTO"
"Boyacá","Soracá","2016","Noviembre",5,15.48,"MEDIO"
"Boyacá","Soracá","2016","Diciembre",2,49.03,"ALTO"
"Boyacá","Sotaquirá","2014","Marzo",1,0,"SIN RIESGO"
"Boyacá","Sotaquirá","2014","Mayo",1,0,"SIN RIESGO"
"Boyacá","Sotaquirá","2014","Junio",5,41.96,"ALTO"
"Boyacá","Sotaquirá","2014","Julio",4,38.34,"ALTO"
"Boyacá","Sotaquirá","2014","Agosto",5,47.85,"ALTO"
"Boyacá","Sotaquirá","2014","Septiembre",3,61.75,"ALTO"
"Boyacá","Sotaquirá","2014","Octubre",5,70.68,"ALTO"
"Boyacá","Sotaquirá","2014","Noviembre",5,62.54,"ALTO"
"Boyacá","Sotaquirá","2014","Diciembre",4,57.36,"ALTO"
"Boyacá","Sotaquirá","2015","Marzo",5,61.61,"ALTO"
"Boyacá","Sotaquirá","2015","Mayo",5,48.34,"ALTO"
"Boyacá","Sotaquirá","2015","Junio",4,36.14,"ALTO"
"Boyacá","Sotaquirá","2015","Julio",5,56.7,"ALTO"
"Boyacá","Sotaquirá","2015","Agosto",1,66.26,"ALTO"
"Boyacá","Sotaquirá","2015","Septiembre",5,58.38,"ALTO"
"Boyacá","Sotaquirá","2015","Octubre",5,41.04,"ALTO"
"Boyacá","Sotaquirá","2015","Noviembre",4,50.61,"ALTO"
"Boyacá","Sotaquirá","2016","Marzo",5,43.9,"ALTO"
"Boyacá","Sotaquirá","2016","Abril",5,75.39,"ALTO"
"Boyacá","Sotaquirá","2016","Mayo",5,49.07,"ALTO"
"Boyacá","Sotaquirá","2016","Junio",5,27.88,"MEDIO"
"Boyacá","Sotaquirá","2016","Agosto",10,35.15,"ALTO"
"Boyacá","Sotaquirá","2016","Septiembre",1,0,"SIN RIESGO"
"Boyacá","Sotaquirá","2016","Octubre",10,50.82,"ALTO"
"Boyacá","Sotaquirá","2016","Noviembre",9,36.84,"ALTO"
"Boyacá","Sotaquirá","2016","Diciembre",2,45.16,"ALTO"
"Boyacá","Susacón","2014","Marzo",1,18.4,"MEDIO"
"Boyacá","Susacón","2014","Mayo",2,9.2,"BAJO"
"Boyacá","Susacón","2014","Junio",3,62.17,"ALTO"
"Boyacá","Susacón","2014","Julio",3,34.76,"MEDIO"
"Boyacá","Susacón","2014","Agosto",3,28.63,"MEDIO"
"Boyacá","Susacón","2014","Septiembre",3,31.47,"MEDIO"
"Boyacá","Susacón","2014","Noviembre",3,51.94,"ALTO"
"Boyacá","Susacón","2015","Marzo",3,31.47,"MEDIO"
"Boyacá","Susacón","2015","Abril",1,43.1,"ALTO"
"Boyacá","Susacón","2015","Mayo",3,22.49,"MEDIO"
"Boyacá","Susacón","2015","Junio",3,31.08,"MEDIO"
"Boyacá","Susacón","2015","Julio",3,25.7,"MEDIO"
"Boyacá","Susacón","2015","Septiembre",3,12.42,"BAJO"
"Boyacá","Susacón","2015","Octubre",3,22.97,"MEDIO"
"Boyacá","Susacón","2015","Noviembre",3,48.89,"ALTO"
"Boyacá","Susacón","2016","Marzo",1,0,"SIN RIESGO"
"Boyacá","Susacón","2016","Abril",3,40.16,"ALTO"
"Boyacá","Susacón","2016","Mayo",3,40.16,"ALTO"
"Boyacá","Susacón","2016","Junio",3,27.07,"MEDIO"
"Boyacá","Susacón","2016","Julio",3,28.71,"MEDIO"
"Boyacá","Susacón","2016","Agosto",4,17.52,"MEDIO"
"Boyacá","Susacón","2016","Septiembre",3,21.69,"MEDIO"
"Boyacá","Susacón","2016","Octubre",1,0,"SIN RIESGO"
"Boyacá","Susacón","2016","Noviembre",1,0,"SIN RIESGO"
"Boyacá","Sutamarchán","2014","Marzo",1,44.17,"ALTO"
"Boyacá","Sutamarchán","2014","Mayo",1,25.77,"MEDIO"
"Boyacá","Sutamarchán","2014","Junio",4,59.51,"ALTO"
"Boyacá","Sutamarchán","2014","Julio",3,68.3,"ALTO"
"Boyacá","Sutamarchán","2014","Agosto",1,18.4,"MEDIO"
"Boyacá","Sutamarchán","2014","Noviembre",4,76.38,"ALTO"
"Boyacá","Sutamarchán","2014","Diciembre",3,88.19,"INVIABLE SANITARIAMENTE"
"Boyacá","Sutamarchán","2015","Febrero",1,18.18,"MEDIO"
"Boyacá","Sutamarchán","2015","Marzo",1,0,"SIN RIESGO"
"Boyacá","Sutamarchán","2015","Abril",2,89.08,"INVIABLE SANITARIAMENTE"
"Boyacá","Sutamarchán","2015","Mayo",3,29.09,"MEDIO"
"Boyacá","Sutamarchán","2015","Junio",2,86.31,"INVIABLE SANITARIAMENTE"
"Boyacá","Sutamarchán","2015","Julio",2,18.97,"MEDIO"
"Boyacá","Sutamarchán","2015","Agosto",3,34.13,"MEDIO"
"Boyacá","Sutamarchán","2015","Septiembre",1,37.26,"ALTO"
"Boyacá","Sutamarchán","2015","Octubre",1,36.8,"ALTO"
"Boyacá","Sutamarchán","2015","Noviembre",1,0,"SIN RIESGO"
"Boyacá","Sutamarchán","2016","Marzo",1,70.11,"ALTO"
"Boyacá","Sutamarchán","2016","Abril",3,64.58,"ALTO"
"Boyacá","Sutamarchán","2016","Mayo",4,58.38,"ALTO"
"Boyacá","Sutamarchán","2016","Junio",2,46.06,"ALTO"
"Boyacá","Sutamarchán","2016","Julio",1,0,"SIN RIESGO"
"Boyacá","Sutamarchán","2016","Agosto",2,80.37,"INVIABLE SANITARIAMENTE"
"Boyacá","Sutamarchán","2016","Septiembre",4,29.75,"MEDIO"
"Boyacá","Sutamarchán","2016","Octubre",2,26.75,"MEDIO"
"Boyacá","Sutamarchán","2016","Noviembre",3,50.75,"ALTO"
"Boyacá","Sutamarchán","2016","Diciembre",2,52.9,"ALTO"
"Boyacá","Sutatenza","2014","Marzo",1,0,"SIN RIESGO"
"Boyacá","Sutatenza","2014","Abril",1,0,"SIN RIESGO"
"Boyacá","Sutatenza","2014","Mayo",1,0,"SIN RIESGO"
"Boyacá","Sutatenza","2014","Junio",2,38.04,"ALTO"
"Boyacá","Sutatenza","2014","Julio",1,68.71,"ALTO"
"Boyacá","Sutatenza","2014","Agosto",2,44.17,"ALTO"
"Boyacá","Sutatenza","2014","Noviembre",3,46.79,"ALTO"
"Boyacá","Sutatenza","2015","Marzo",1,69.56,"ALTO"
"Boyacá","Sutatenza","2015","Abril",2,32.76,"MEDIO"
"Boyacá","Sutatenza","2015","Mayo",1,0,"SIN RIESGO"
"Boyacá","Sutatenza","2015","Julio",1,0,"SIN RIESGO"
"Boyacá","Sutatenza","2015","Agosto",1,48.19,"ALTO"
"Boyacá","Sutatenza","2015","Septiembre",1,0,"SIN RIESGO"
"Boyacá","Sutatenza","2015","Octubre",1,18.4,"MEDIO"
"Boyacá","Sutatenza","2015","Noviembre",2,9.43,"BAJO"
"Boyacá","Sutatenza","2016","Marzo",2,31.03,"MEDIO"
"Boyacá","Sutatenza","2016","Abril",2,66.66,"ALTO"
"Boyacá","Sutatenza","2016","Mayo",2,34.97,"MEDIO"
"Boyacá","Sutatenza","2016","Junio",1,18.63,"MEDIO"
"Boyacá","Sutatenza","2016","Agosto",2,19.63,"MEDIO"
"Boyacá","Sutatenza","2016","Septiembre",1,17.75,"MEDIO"
"Boyacá","Sutatenza","2016","Octubre",1,0,"SIN RIESGO"
"Boyacá","Sutatenza","2016","Diciembre",2,39.35,"ALTO"
"Boyacá","Tasco","2014","Marzo",1,0,"SIN RIESGO"
"Boyacá","Tasco","2014","Abril",1,0,"SIN RIESGO"
"Boyacá","Tasco","2014","Mayo",3,6.13,"BAJO"
"Boyacá","Tasco","2014","Junio",2,0,"SIN RIESGO"
"Boyacá","Tasco","2014","Julio",2,18.41,"MEDIO"
"Boyacá","Tasco","2014","Agosto",1,0,"SIN RIESGO"
"Boyacá","Tasco","2014","Septiembre",2,0,"SIN RIESGO"
"Boyacá","Tasco","2014","Octubre",2,0,"SIN RIESGO"
"Boyacá","Tasco","2014","Noviembre",2,0,"SIN RIESGO"
"Boyacá","Tasco","2014","Diciembre",2,0,"SIN RIESGO"
"Boyacá","Tasco","2015","Marzo",2,9.09,"BAJO"
"Boyacá","Tasco","2015","Abril",2,0,"SIN RIESGO"
"Boyacá","Tasco","2015","Mayo",2,0,"SIN RIESGO"
"Boyacá","Tasco","2015","Julio",1,0,"SIN RIESGO"
"Boyacá","Tasco","2015","Agosto",2,0,"SIN RIESGO"
"Boyacá","Tasco","2015","Septiembre",2,13.04,"BAJO"
"Boyacá","Tasco","2015","Octubre",2,0,"SIN RIESGO"
"Boyacá","Tasco","2015","Noviembre",1,0,"SIN RIESGO"
"Boyacá","Tasco","2016","Marzo",1,0,"SIN RIESGO"
"Boyacá","Tasco","2016","Abril",2,9.38,"BAJO"
"Boyacá","Tasco","2016","Mayo",2,9.15,"BAJO"
"Boyacá","Tasco","2016","Junio",3,5.99,"BAJO"
"Boyacá","Tasco","2016","Agosto",5,15.28,"MEDIO"
"Boyacá","Tasco","2016","Septiembre",5,21.87,"MEDIO"
"Boyacá","Tasco","2016","Octubre",3,75.15,"ALTO"
"Boyacá","Tasco","2016","Noviembre",2,0,"SIN RIESGO"
"Boyacá","Tasco","2016","Diciembre",4,19.35,"MEDIO"
"Boyacá","Tenza","2014","Marzo",1,0,"SIN RIESGO"
"Boyacá","Tenza","2014","Abril",1,0,"SIN RIESGO"
"Boyacá","Tenza","2014","Mayo",3,37.47,"ALTO"
"Boyacá","Tenza","2014","Junio",3,38.04,"ALTO"
"Boyacá","Tenza","2014","Julio",2,37.43,"ALTO"
"Boyacá","Tenza","2014","Agosto",2,47.85,"ALTO"
"Boyacá","Tenza","2014","Septiembre",3,36.72,"ALTO"
"Boyacá","Tenza","2014","Octubre",3,32.28,"MEDIO"
"Boyacá","Tenza","2014","Noviembre",2,0.62,"SIN RIESGO"
"Boyacá","Tenza","2015","Febrero",1,18.18,"MEDIO"
"Boyacá","Tenza","2015","Marzo",3,28.68,"MEDIO"
"Boyacá","Tenza","2015","Mayo",2,25.77,"MEDIO"
"Boyacá","Tenza","2015","Julio",3,36.08,"ALTO"
"Boyacá","Tenza","2015","Agosto",3,50.37,"ALTO"
"Boyacá","Tenza","2015","Septiembre",3,41.11,"ALTO"
"Boyacá","Tenza","2015","Noviembre",3,38.57,"ALTO"
"Boyacá","Tenza","2016","Marzo",2,26.54,"MEDIO"
"Boyacá","Tenza","2016","Abril",2,53.13,"ALTO"
"Boyacá","Tenza","2016","Mayo",3,29.03,"MEDIO"
"Boyacá","Tenza","2016","Junio",3,36.72,"ALTO"
"Boyacá","Tenza","2016","Julio",2,46.06,"ALTO"
"Boyacá","Tenza","2016","Agosto",3,38.64,"ALTO"
"Boyacá","Tenza","2016","Septiembre",2,28.22,"MEDIO"
"Boyacá","Tenza","2016","Octubre",2,19.74,"MEDIO"
"Boyacá","Tenza","2016","Noviembre",2,19.35,"MEDIO"
"Boyacá","Tibaná","2014","Marzo",1,1.84,"SIN RIESGO"
"Boyacá","Tibaná","2014","Mayo",1,1.84,"SIN RIESGO"
"Boyacá","Tibaná","2014","Junio",2,81.29,"INVIABLE SANITARIAMENTE"
"Boyacá","Tibaná","2014","Julio",4,33.9,"MEDIO"
"Boyacá","Tibaná","2014","Septiembre",2,56.75,"ALTO"
"Boyacá","Tibaná","2014","Octubre",1,1.86,"SIN RIESGO"
"Boyacá","Tibaná","2014","Noviembre",2,81.29,"INVIABLE SANITARIAMENTE"
"Boyacá","Tibaná","2015","Febrero",1,0,"SIN RIESGO"
"Boyacá","Tibaná","2015","Marzo",3,53.53,"ALTO"
"Boyacá","Tibaná","2015","Abril",1,0,"SIN RIESGO"
"Boyacá","Tibaná","2015","Mayo",3,38.44,"ALTO"
"Boyacá","Tibaná","2015","Junio",1,1.81,"SIN RIESGO"
"Boyacá","Tibaná","2015","Julio",1,0,"SIN RIESGO"
"Boyacá","Tibaná","2015","Agosto",2,48.49,"ALTO"
"Boyacá","Tibaná","2015","Septiembre",2,1.86,"SIN RIESGO"
"Boyacá","Tibaná","2015","Octubre",3,54.8,"ALTO"
"Boyacá","Tibaná","2015","Noviembre",3,32.31,"MEDIO"
"Boyacá","Tibaná","2016","Marzo",2,0.91,"SIN RIESGO"
"Boyacá","Tibaná","2016","Abril",3,32.71,"MEDIO"
"Boyacá","Tibaná","2016","Mayo",3,28.63,"MEDIO"
"Boyacá","Tibaná","2016","Junio",2,46.06,"ALTO"
"Boyacá","Tibaná","2016","Julio",3,24.5,"MEDIO"
"Boyacá","Tibaná","2016","Agosto",3,38.15,"ALTO"
"Boyacá","Tibaná","2016","Septiembre",2,0,"SIN RIESGO"
"Boyacá","Tibaná","2016","Octubre",3,32.27,"MEDIO"
"Boyacá","Tibaná","2016","Noviembre",4,17.74,"MEDIO"
"Boyacá","Tibaná","2016","Diciembre",1,0,"SIN RIESGO"
"Boyacá","Tibasosa","2014","Febrero",1,0,"SIN RIESGO"
"Boyacá","Tibasosa","2014","Marzo",1,0,"SIN RIESGO"
"Boyacá","Tibasosa","2014","Abril",2,0,"SIN RIESGO"
"Boyacá","Tibasosa","2014","Mayo",1,0,"SIN RIESGO"
"Boyacá","Tibasosa","2014","Junio",2,9.2,"BAJO"
"Boyacá","Tibasosa","2014","Julio",2,0,"SIN RIESGO"
"Boyacá","Tibasosa","2014","Agosto",1,0,"SIN RIESGO"
"Boyacá","Tibasosa","2014","Septiembre",3,22.49,"MEDIO"
"Boyacá","Tibasosa","2014","Octubre",4,21.74,"MEDIO"
"Boyacá","Tibasosa","2014","Noviembre",3,22.49,"MEDIO"
"Boyacá","Tibasosa","2014","Diciembre",2,34.66,"MEDIO"
"Boyacá","Tibasosa","2015","Febrero",2,0,"SIN RIESGO"
"Boyacá","Tibasosa","2015","Marzo",3,22.22,"MEDIO"
"Boyacá","Tibasosa","2015","Abril",4,9.05,"BAJO"
"Boyacá","Tibasosa","2015","Mayo",3,20.71,"MEDIO"
"Boyacá","Tibasosa","2015","Junio",2,27.27,"MEDIO"
"Boyacá","Tibasosa","2015","Julio",3,5.88,"BAJO"
"Boyacá","Tibasosa","2015","Agosto",3,43.13,"ALTO"
"Boyacá","Tibasosa","2015","Septiembre",4,14.75,"MEDIO"
"Boyacá","Tibasosa","2015","Octubre",2,0,"SIN RIESGO"
"Boyacá","Tibasosa","2015","Noviembre",2,34.59,"MEDIO"
"Boyacá","Tibasosa","2015","Diciembre",1,36.8,"ALTO"
"Boyacá","Tibasosa","2016","Marzo",3,49.61,"ALTO"
"Boyacá","Tibasosa","2016","Abril",3,12.5,"BAJO"
"Boyacá","Tibasosa","2016","Mayo",2,49.42,"ALTO"
"Boyacá","Tibasosa","2016","Junio",3,5.99,"BAJO"
"Boyacá","Tibasosa","2016","Agosto",4,11.18,"BAJO"
"Boyacá","Tibasosa","2016","Septiembre",3,21.69,"MEDIO"
"Boyacá","Tibasosa","2016","Noviembre",5,28.9,"MEDIO"
"Boyacá","Tibasosa","2016","Diciembre",1,7.74,"BAJO"
"Boyacá","Tinjacá","2014","Marzo",1,0,"SIN RIESGO"
"Boyacá","Tinjacá","2014","Mayo",1,28.4,"MEDIO"
"Boyacá","Tinjacá","2014","Junio",2,33.74,"MEDIO"
"Boyacá","Tinjacá","2014","Agosto",1,0,"SIN RIESGO"
"Boyacá","Tinjacá","2014","Septiembre",1,18.63,"MEDIO"
"Boyacá","Tinjacá","2014","Octubre",2,0,"SIN RIESGO"
"Boyacá","Tinjacá","2014","Noviembre",2,64.84,"ALTO"
"Boyacá","Tinjacá","2014","Diciembre",2,59.51,"ALTO"
"Boyacá","Tinjacá","2015","Marzo",2,65.83,"ALTO"
"Boyacá","Tinjacá","2015","Mayo",1,3.38,"SIN RIESGO"
"Boyacá","Tinjacá","2015","Junio",2,33.33,"MEDIO"
"Boyacá","Tinjacá","2015","Julio",1,86.74,"INVIABLE SANITARIAMENTE"
"Boyacá","Tinjacá","2015","Agosto",1,1.16,"SIN RIESGO"
"Boyacá","Tinjacá","2015","Septiembre",1,3.33,"SIN RIESGO"
"Boyacá","Tinjacá","2015","Octubre",1,0,"SIN RIESGO"
"Boyacá","Tinjacá","2016","Marzo",1,0,"SIN RIESGO"
"Boyacá","Tinjacá","2016","Abril",1,18.63,"MEDIO"
"Boyacá","Tinjacá","2016","Mayo",2,68.38,"ALTO"
"Boyacá","Tinjacá","2016","Junio",1,0,"SIN RIESGO"
"Boyacá","Tinjacá","2016","Julio",2,28.01,"MEDIO"
"Boyacá","Tinjacá","2016","Agosto",2,19.25,"MEDIO"
"Boyacá","Tinjacá","2016","Septiembre",1,0,"SIN RIESGO"
"Boyacá","Tinjacá","2016","Octubre",1,0,"SIN RIESGO"
"Boyacá","Tinjacá","2016","Noviembre",1,0,"SIN RIESGO"
"Boyacá","Tinjacá","2016","Diciembre",1,46.45,"ALTO"
"Boyacá","Tipacoque","2014","Marzo",1,18.4,"MEDIO"
"Boyacá","Tipacoque","2014","Abril",1,0,"SIN RIESGO"
"Boyacá","Tipacoque","2014","Mayo",1,0,"SIN RIESGO"
"Boyacá","Tipacoque","2014","Junio",2,46.63,"ALTO"
"Boyacá","Tipacoque","2014","Julio",2,18.41,"MEDIO"
"Boyacá","Tipacoque","2014","Agosto",2,33.74,"MEDIO"
"Boyacá","Tipacoque","2014","Septiembre",2,33.74,"MEDIO"
"Boyacá","Tipacoque","2014","Octubre",1,18.4,"MEDIO"
"Boyacá","Tipacoque","2014","Noviembre",1,67.48,"ALTO"
"Boyacá","Tipacoque","2014","Diciembre",2,33.74,"MEDIO"
"Boyacá","Tipacoque","2015","Marzo",2,70.3,"ALTO"
"Boyacá","Tipacoque","2015","Abril",2,18.63,"MEDIO"
"Boyacá","Tipacoque","2015","Mayo",2,36.97,"ALTO"
"Boyacá","Tipacoque","2015","Julio",1,0,"SIN RIESGO"
"Boyacá","Tipacoque","2015","Agosto",2,30.56,"MEDIO"
"Boyacá","Tipacoque","2015","Septiembre",2,37.89,"ALTO"
"Boyacá","Tipacoque","2015","Octubre",1,37.26,"ALTO"
"Boyacá","Tipacoque","2015","Noviembre",2,18.4,"MEDIO"
"Boyacá","Tipacoque","2016","Marzo",1,0,"SIN RIESGO"
"Boyacá","Tipacoque","2016","Abril",2,34.38,"MEDIO"
"Boyacá","Tipacoque","2016","Mayo",2,0,"SIN RIESGO"
"Boyacá","Tipacoque","2016","Junio",2,9.09,"BAJO"
"Boyacá","Tipacoque","2016","Julio",2,9.32,"BAJO"
"Boyacá","Tipacoque","2016","Septiembre",2,22.08,"MEDIO"
"Boyacá","Tipacoque","2016","Octubre",2,0,"SIN RIESGO"
"Boyacá","Tipacoque","2016","Noviembre",1,0,"SIN RIESGO"
"Boyacá","Toca","2014","Febrero",1,0,"SIN RIESGO"
"Boyacá","Toca","2014","Marzo",1,0,"SIN RIESGO"
"Boyacá","Toca","2014","Abril",1,0,"SIN RIESGO"
"Boyacá","Toca","2014","Mayo",2,37.43,"ALTO"
"Boyacá","Toca","2014","Junio",2,37.43,"ALTO"
"Boyacá","Toca","2014","Julio",2,46.63,"ALTO"
"Boyacá","Toca","2014","Agosto",2,80.37,"INVIABLE SANITARIAMENTE"
"Boyacá","Toca","2014","Septiembre",3,43.89,"ALTO"
"Boyacá","Toca","2014","Noviembre",3,54.31,"ALTO"
"Boyacá","Toca","2014","Diciembre",1,37.26,"ALTO"
"Boyacá","Toca","2015","Febrero",2,46.06,"ALTO"
"Boyacá","Toca","2015","Marzo",3,40.16,"ALTO"
"Boyacá","Toca","2015","Mayo",2,41.24,"ALTO"
"Boyacá","Toca","2015","Junio",2,51.51,"ALTO"
"Boyacá","Toca","2015","Julio",3,58.23,"ALTO"
"Boyacá","Toca","2015","Agosto",1,0,"SIN RIESGO"
"Boyacá","Toca","2015","Septiembre",3,43.89,"ALTO"
"Boyacá","Toca","2015","Octubre",2,68.71,"ALTO"
"Boyacá","Toca","2015","Noviembre",3,49.49,"ALTO"
"Boyacá","Toca","2016","Marzo",1,0,"SIN RIESGO"
"Boyacá","Toca","2016","Abril",3,72.53,"ALTO"
"Boyacá","Toca","2016","Mayo",2,65.84,"ALTO"
"Boyacá","Toca","2016","Junio",2,22.36,"MEDIO"
"Boyacá","Toca","2016","Julio",3,34.94,"MEDIO"
"Boyacá","Toca","2016","Agosto",5,20.37,"MEDIO"
"Boyacá","Toca","2016","Septiembre",4,31.36,"MEDIO"
"Boyacá","Toca","2016","Octubre",4,27.07,"MEDIO"
"Boyacá","Toca","2016","Noviembre",3,54.62,"ALTO"
"Boyacá","Toca","2016","Diciembre",1,0,"SIN RIESGO"
"Boyacá","Togüí","2014","Marzo",1,0,"SIN RIESGO"
"Boyacá","Togüí","2014","Abril",1,0,"SIN RIESGO"
"Boyacá","Togüí","2014","Mayo",1,0,"SIN RIESGO"
"Boyacá","Togüí","2014","Junio",2,80.37,"INVIABLE SANITARIAMENTE"
"Boyacá","Togüí","2014","Julio",2,68.71,"ALTO"
"Boyacá","Togüí","2014","Agosto",2,46.63,"ALTO"
"Boyacá","Togüí","2014","Septiembre",2,37.89,"ALTO"
"Boyacá","Togüí","2014","Octubre",2,37.89,"ALTO"
"Boyacá","Togüí","2014","Noviembre",2,68.71,"ALTO"
"Boyacá","Togüí","2014","Diciembre",2,69.32,"ALTO"
"Boyacá","Togüí","2015","Marzo",2,76.36,"ALTO"
"Boyacá","Togüí","2015","Abril",2,46.06,"ALTO"
"Boyacá","Togüí","2015","Mayo",2,73.05,"ALTO"
"Boyacá","Togüí","2015","Junio",3,49.29,"ALTO"
"Boyacá","Togüí","2015","Julio",2,32.35,"MEDIO"
"Boyacá","Togüí","2015","Agosto",2,37.65,"ALTO"
"Boyacá","Togüí","2015","Septiembre",2,72.05,"ALTO"
"Boyacá","Togüí","2015","Octubre",2,33.74,"MEDIO"
"Boyacá","Togüí","2015","Noviembre",3,47.44,"ALTO"
"Boyacá","Togüí","2016","Marzo",1,17.24,"MEDIO"
"Boyacá","Togüí","2016","Abril",2,82.81,"INVIABLE SANITARIAMENTE"
"Boyacá","Togüí","2016","Mayo",3,65.37,"ALTO"
"Boyacá","Togüí","2016","Junio",3,46.37,"ALTO"
"Boyacá","Togüí","2016","Julio",3,53.81,"ALTO"
"Boyacá","Togüí","2016","Agosto",4,62.5,"ALTO"
"Boyacá","Togüí","2016","Septiembre",3,52.76,"ALTO"
"Boyacá","Togüí","2016","Octubre",3,56.05,"ALTO"
"Boyacá","Togüí","2016","Noviembre",3,58.92,"ALTO"
"Boyacá","Tópaga","2014","Marzo",1,0,"SIN RIESGO"
"Boyacá","Tópaga","2014","Mayo",1,0,"SIN RIESGO"
"Boyacá","Tópaga","2014","Junio",3,20.86,"MEDIO"
"Boyacá","Tópaga","2014","Julio",3,12.27,"BAJO"
"Boyacá","Tópaga","2014","Agosto",3,12.88,"BAJO"
"Boyacá","Tópaga","2014","Septiembre",3,8.69,"BAJO"
"Boyacá","Tópaga","2014","Diciembre",3,12.27,"BAJO"
"Boyacá","Tópaga","2015","Marzo",1,18.18,"MEDIO"
"Boyacá","Tópaga","2015","Abril",1,18.63,"MEDIO"
"Boyacá","Tópaga","2015","Mayo",1,18.4,"MEDIO"
"Boyacá","Tópaga","2015","Junio",3,20.6,"MEDIO"
"Boyacá","Tópaga","2015","Julio",1,24.7,"MEDIO"
"Boyacá","Tópaga","2015","Agosto",3,34.9,"MEDIO"
"Boyacá","Tópaga","2015","Septiembre",2,20.81,"MEDIO"
"Boyacá","Tópaga","2015","Octubre",1,36.8,"ALTO"
"Boyacá","Tópaga","2015","Noviembre",1,93.25,"INVIABLE SANITARIAMENTE"
"Boyacá","Tópaga","2016","Marzo",1,1.72,"SIN RIESGO"
"Boyacá","Tópaga","2016","Abril",3,25,"MEDIO"
"Boyacá","Tópaga","2016","Mayo",3,6.21,"BAJO"
"Boyacá","Tópaga","2016","Junio",2,22.42,"MEDIO"
"Boyacá","Tópaga","2016","Julio",3,62.93,"ALTO"
"Boyacá","Tópaga","2016","Agosto",3,12.73,"BAJO"
"Boyacá","Tópaga","2016","Septiembre",3,6.37,"BAJO"
"Boyacá","Tópaga","2016","Octubre",4,36.62,"ALTO"
"Boyacá","Tópaga","2016","Noviembre",3,45.59,"ALTO"
"Boyacá","Tota","2014","Marzo",1,18.4,"MEDIO"
"Boyacá","Tota","2014","Abril",1,0,"SIN RIESGO"
"Boyacá","Tota","2014","Mayo",2,33.74,"MEDIO"
"Boyacá","Tota","2014","Junio",2,33.74,"MEDIO"
"Boyacá","Tota","2014","Julio",2,33.74,"MEDIO"
"Boyacá","Tota","2014","Agosto",2,33.74,"MEDIO"
"Boyacá","Tota","2014","Septiembre",1,17.96,"MEDIO"
"Boyacá","Tota","2014","Octubre",3,18.63,"MEDIO"
"Boyacá","Tota","2014","Noviembre",3,62.17,"ALTO"
"Boyacá","Tota","2015","Febrero",1,0,"SIN RIESGO"
"Boyacá","Tota","2015","Marzo",2,18.63,"MEDIO"
"Boyacá","Tota","2015","Abril",2,62.64,"ALTO"
"Boyacá","Tota","2015","Mayo",3,62.17,"ALTO"
"Boyacá","Tota","2015","Junio",2,33.33,"MEDIO"
